Employee ID,Location ID,Clock In Time,Clock In Type,Deleted,External ID,Role
785507,,6/30/2024 1:01:00 PM,Unknown Punch Type,,785507-6/30/24 1:01 PM-,
831117,,6/30/2024 8:45:00 AM,Unknown Punch Type,,831117-6/30/24 8:45 AM-,
831117,,6/30/2024 12:52:00 PM,Unknown Punch Type,,831117-6/30/24 12:52 PM-,
549958,,6/30/2024 8:45:00 AM,Unknown Punch Type,,549958-6/30/24 8:45 AM-,
549958,,6/30/2024 3:19:00 PM,Unknown Punch Type,,549958-6/30/24 3:19 PM-,
621921,,6/30/2024 8:45:00 AM,Unknown Punch Type,,621921-6/30/24 8:45 AM-,
621921,,6/30/2024 2:39:00 PM,Unknown Punch Type,,621921-6/30/24 2:39 PM-,
553592,,6/30/2024 8:45:00 AM,Unknown Punch Type,,553592-6/30/24 8:45 AM-,
553592,,6/30/2024 2:00:00 PM,Unknown Punch Type,,553592-6/30/24 2:00 PM-,
707455,,6/30/2024 8:46:00 AM,Unknown Punch Type,,707455-6/30/24 8:46 AM-,
707455,,6/30/2024 2:04:00 PM,Unknown Punch Type,,707455-6/30/24 2:04 PM-,
623093,,6/30/2024 8:46:00 AM,Unknown Punch Type,,623093-6/30/24 8:46 AM-,
623093,,6/30/2024 1:26:00 PM,Unknown Punch Type,,623093-6/30/24 1:26 PM-,
790654,,6/30/2024 8:46:00 AM,Unknown Punch Type,,790654-6/30/24 8:46 AM-,
790654,,6/30/2024 8:31:00 PM,Unknown Punch Type,,790654-6/30/24 8:31 PM-,
832392,,6/30/2024 8:46:00 AM,Unknown Punch Type,,832392-6/30/24 8:46 AM-,
832392,,6/30/2024 2:43:00 PM,Unknown Punch Type,,832392-6/30/24 2:43 PM-,
800638,,6/30/2024 8:46:00 AM,Unknown Punch Type,,800638-6/30/24 8:46 AM-,
800638,,6/30/2024 8:26:00 PM,Unknown Punch Type,,800638-6/30/24 8:26 PM-,
836038,,6/30/2024 8:46:00 AM,Unknown Punch Type,,836038-6/30/24 8:46 AM-,
836038,,6/30/2024 8:38:00 PM,Unknown Punch Type,,836038-6/30/24 8:38 PM-,
753494,,6/30/2024 8:46:00 AM,Unknown Punch Type,,753494-6/30/24 8:46 AM-,
753494,,6/30/2024 2:00:00 PM,Unknown Punch Type,,753494-6/30/24 2:00 PM-,
765009,,6/30/2024 8:46:00 AM,Unknown Punch Type,,765009-6/30/24 8:46 AM-,
765009,,6/30/2024 3:08:00 PM,Unknown Punch Type,,765009-6/30/24 3:08 PM-,
755690,,6/30/2024 8:46:00 AM,Unknown Punch Type,,755690-6/30/24 8:46 AM-,
755690,,6/30/2024 3:10:00 PM,Unknown Punch Type,,755690-6/30/24 3:10 PM-,
736796,,6/30/2024 8:47:00 AM,Unknown Punch Type,,736796-6/30/24 8:47 AM-,
736796,,6/30/2024 1:01:00 PM,Unknown Punch Type,,736796-6/30/24 1:01 PM-,
837482,,6/30/2024 8:47:00 AM,Unknown Punch Type,,837482-6/30/24 8:47 AM-,
833452,,6/30/2024 8:50:00 AM,Unknown Punch Type,,833452-6/30/24 8:50 AM-,
833452,,6/30/2024 1:33:00 PM,Unknown Punch Type,,833452-6/30/24 1:33 PM-,
784543,,6/30/2024 8:50:00 AM,Unknown Punch Type,,784543-6/30/24 8:50 AM-,
784543,,6/30/2024 1:12:00 PM,Unknown Punch Type,,784543-6/30/24 1:12 PM-,
781413,,6/30/2024 8:50:00 AM,Unknown Punch Type,,781413-6/30/24 8:50 AM-,
781413,,6/30/2024 12:31:00 PM,Unknown Punch Type,,781413-6/30/24 12:31 PM-,
837482,,6/30/2024 12:17:00 PM,Unknown Punch Type,,837482-6/30/24 12:17 PM-,
742790,,6/30/2024 8:50:00 AM,Unknown Punch Type,,742790-6/30/24 8:50 AM-,
815692,,6/30/2024 8:47:00 AM,Unknown Punch Type,,815692-6/30/24 8:47 AM-,
742790,,6/30/2024 1:25:00 PM,Unknown Punch Type,,742790-6/30/24 1:25 PM-,
815692,,6/30/2024 4:12:00 PM,Unknown Punch Type,,815692-6/30/24 4:12 PM-,
766433,,6/30/2024 8:50:00 AM,Unknown Punch Type,,766433-6/30/24 8:50 AM-,
780157,,6/30/2024 8:47:00 AM,Unknown Punch Type,,780157-6/30/24 8:4766433,,6/30/2024 12:28:00 PM,Unknown Punch Type,,766433-6/30/24 12:28 PM-,
7 AM-,
758901,,6/30/2024 8:50:00 AM,Unknown Punch Type,,758901-6/30/24 8:50 AM-,
780157,,6/30/2024 1:05:00 PM,Unknown Punch Type,,780157-6/30/24 1:05 PM-,
795673,,6/30/2024 8:50:00 AM,Unknown Punch Type,,795673-6/30/24 8:50 AM-,
802189,,6/30/2024 8:47:00 AM,Unknown Punch Type,,802189-6/30/24 8:47 AM-,
795673,,6/30/2024 3:58:00 PM,Unknown Punch Type,,795673-6/30/24 3:58 PM-,
802189,,6/30/2024 8:49:00 PM,Unknown Punch Type,,802189-6/30/24 8:49 PM-,
835026,,6/30/2024 8:51:00 AM,Unknown Punch Type,,835026-6/30/24 8:51 AM-,
833737,,6/30/2024 8:47:00 AM,Unknown Punch Type,,833737-6/30/24 8:47 AM-,
835026,,6/30/2024 5:11:00 PM,Unknown Punch Type,,835026-6/30/24 5:11 PM-,
833737,,6/30/2024 2:51:00 PM,Unknown Punch Type,,833737-6/30/24 2:51 PM-,
787847,,6/30/2024 8:51:00 AM,Unknown Punch Type,,787847-6/30/24 8:51 AM-,
831847,,6/30/2024 8:47:00 AM,Unknown Punch Type,,831847-6/30/24 8:47 AM-,
787847,,6/30/2024 4:08:00 PM,Unknown Punch Type,,787847-6/30/24 4:08 PM-,
831847,,6/30/2024 3:28:00 PM,Unknown Punch Type,,831847-6/30/24 3:28 PM-,
787910,,6/30/2024 8:51:00 AM,Unknown Punch Type,,787910-6/30/24 8:51 AM-,
770190,,6/30/2024 8:47:00 AM,Unknown Punch Type,,770190-6/30/24 8:47 AM-,
787910,,6/30/2024 8:53:00 PM,Unknown Punch Type,,787910-6/30/24 8:53 PM-,
770190,,6/30/2024 3:05:00 PM,Unknown Punch Type,,770190-6/30/24 3:05 PM-,
814648,,6/30/2024 8:51:00 AM,Unknown Punch Type,,814648-6/30/24 8:51 AM-,
742499,,6/30/2024 8:47:00 AM,Unknown Punch Type,,742499-6/30/24 8:47 AM-,
742499,,6/30/2024 3:01:00 PM,Unknown Punch Type,,742499-6/30/24 3:01 PM-,
814648,,6/30/2024 1:01:00 PM,Unknown Punch Type,,814648-6/30/24 1:01 PM-,
585419,,6/30/2024 8:51:00 AM,Unknown Punch Type,,585419-6/30/24 8:51 AM-,
585419,,6/30/2024 3:10:00 PM,Unknown Punch Type,,585419-6/30/24 3:10 PM-,
303045,,6/30/2024 8:51:00 AM,Unknown Punch Type,,303045-6/30/24 8:51 AM-,
303045,,6/30/2024 1:30:00 PM,Unknown Punch Type,,303045-6/30/24 1:30 PM-,
504450,,6/30/2024 8:51:00 AM,Unknown Punch Type,,504450-6/30/24 8:51 AM-,
504450,,6/30/2024 1:08:00 PM,Unknown Punch Type,,504450-6/30/24 1:08 PM-,
700449,,6/30/2024 8:51:00 AM,Unknown Punch Type,,700449-6/30/24 8:51 AM-,
700449,,6/30/2024 1:06:00 PM,Unknown Punch Type,,700449-6/30/24 1:06 PM-,
738199,,6/30/2024 8:52:00 AM,Unknown Punch Type,,738199-6/30/24 8:52 AM-,
738199,,6/30/2024 12:01:00 PM,Unknown Punch Type,,738199-6/30/24 12:01 PM-,
733315,,6/30/2024 8:52:00 AM,Unknown Punch Type,,733315-6/30/24 8:52 AM-,
733315,,6/30/2024 2:37:00 PM,Unknown Punch Type,,733315-6/30/24 2:37 PM-,
735988,,6/30/2024 8:48:00 AM,Unknown Punch Type,,735988-6/30/24 8:48 AM-,
672393,,6/30/2024 8:52:00 AM,Unknown Punch Type,,672393-6/30/24 8:52 AM-,
735988,,6/30/2024 3:17:00 PM,Unknown Punch Type,,735988-6/30/24 3:17 PM-,
672393,,6/30/2024 1:07:00 PM,Unknown Punch Type,,672393-6/30/24 1:07 PM-,
719874,,6/30/2024 8:48:00 AM,Unknown Punch Type,,719874-6/30/24 8:48 AM-,
548969,,6/30/2024 8:52:00 AM,Unknown Punch Type,,548969-6/30719874,,6/30/2024 2:00:00 PM,Unknown Punch Type,,719874-6/30/24 2:00 PM-,
649924,,6/30/2024 8:48:00 AM,Unknown Punch Type,,649924-6/30/24 8:48 AM-,
649924,,6/30/2024 2:33:00 PM,Unknown Punch Type,,649924-6/30/24 2:33 PM-,
764801,,6/30/2024 8:48:00 AM,Unknown Punch Type,,764801-6/30/24 8:48 AM-,
/24 8:52 AM-,
548969,,6/30/2024 2:00:00 PM,Unknown Punch Type,,548969-6/30/24 2:00 PM-,
549520,,6/30/2024 8:52:00 AM,Unknown Punch Type,,549520-6/30/24 8:52 AM-,
549520,,6/30/2024 12:44:00 PM,Unknown Punch Type,,549520-6/30/24 12:44 PM-,
781234,,6/30/2024 8:52:00 AM,Unknown Punch Type,,781234-6/30/24 8:52 AM-,
781234,,6/30/2024 12:23:00 PM,Unknown Punch Type,,781234-6/30/24 12:23 PM-,
823962,,6/30/2024 8:52:00 AM,Unknown Punch Type,,823962-6/30/24 8:52 AM-,
823962,,6/30/2024 2:47:00 PM,Unknown Punch Type,,823962-6/30/24 2:47 PM-,
778933,,6/30/2024 8:52:00 AM,Unknown Punch Type,,778933-6/30/24 8:52 AM-,
764801,,6/30/2024 12:24:00 PM,Unknown Punch Type,,764801-6/30/24 12:24 PM-,
778933,,6/30/2024 2:53:00 PM,Unknown Punch Type,,778933-6/30/24 2:53 PM-,
832029,,6/30/2024 8:48:00 AM,Unknown Punch Type,,832029-6/30/24 8:48 AM-,
783671,,6/30/2024 8:52:00 AM,Unknown Punch Type,,783671-6/30/24 8:52 AM-,
832029,,6/30/2024 8:39:00 PM,Unknown Punch Type,,832029-6/30/24 8:39 PM-,
791365,,6/30/2024 8:48:00 AM,Unknown Punch Type,,791365-6/30/24 8:48 AM-,
783671,,6/30/2024 5:01:00 PM,Unknown Punch Type,,783671-6/30/24 5:01 PM-,
778111,,6/30/2024 8:52:00 AM,Unknown Punch Type,,778111-6/30/24 8:52 AM-,
791365,,6/30/2024 12:42:00 PM,Unknown Punch Type,,791365-6/30/24 12:42 PM-,
811444,,6/30/2024 8:48:00 AM,Unknown Punch Type,,811444-6/30/24 8:48 AM-,
778111,,6/30/2024 4:01:00 PM,Unknown Punch Type,,778111-6/30/24 4:01 PM-,
823503,,6/30/2024 8:52:00 AM,Unknown Punch Type,,823503-6/30/24 8:52 AM-,
811444,,6/30/2024 4:03:00 PM,Unknown Punch Type,,811444-6/30/24 4:03 PM-,
823503,,6/30/2024 12:54:00 PM,Unknown Punch Type,,823503-6/30/24 12:54 PM-,
835743,,6/30/2024 8:53:00 AM,Unknown Punch Type,,835743-6/30/24 8:53 AM-,
835743,,6/30/2024 2:12:00 PM,Unknown Punch Type,,835743-6/30/24 2:12 PM-,
836383,,6/30/2024 8:53:00 AM,Unknown Punch Type,,836383-6/30/24 8:53 AM-,
791277,,6/30/2024 8:48:00 AM,Unknown Punch Type,,791277-6/30/24 8:48 AM-,
836383,,6/30/2024 1:01:00 PM,Unknown Punch Type,,836383-6/30/24 1:01 PM-,
791277,,6/30/2024 12:00:00 PM,Unknown Punch Type,,791277-6/30/24 12:00 PM-,
529464,,6/30/2024 8:53:00 AM,Unknown Punch Type,,529464-6/30/24 8:53 AM-,
784857,,6/30/2024 8:48:00 AM,Unknown Punch Type,,784857-6/30/24 8:48 AM-,
529464,,6/30/2024 4:12:00 PM,Unknown Punch Type,,529464-6/30/24 4:12 PM-,
784857,,6/30/2024 1:36:00 PM,Unknown Punch Type,,784857-6/30/24 1:36 PM-,
716515,,6/30/2024 8:53:00 AM,Unknown Punch Type,,716515-6/30/24 8:53 AM-,
809262,,6/30/2024 8:49:00 AM,Unknown Punch Type,,809262-6/30/24 8:49 AM-,
716515,,6/30/2024 4:06:00 PM,Unknown Punch Type,,716515-6/30/24 4:06 PM-,
809262,,6/30/2024 9:15:00 PM,Unknown Punch Type,,809262-6/30/24 9:15 PM-,
826806,,6/30/2024 8:53:00 AM,Unknown Punch Ty826806,,6/30/2024 1:58:00 PM,Unknown Punch Type,,826806-6/30/24 1:58 PM-,
818761,,6/30/2024 8:53:00 AM,Unknown Punch Type,,818761-6/30/24 8:53 AM-,
818761,,6/30/2024 3:26:00 PM,Unknown Punch Type,,818761-6/30/24 3:26 PM-,
825278,,6/30/2024 8:53:00 AM,Unknown Punch Type,,825278-6/30/24 8:53 AM-,
825278,,6/30/2024 1:05:00 PM,Unknown Punch Type,,825278-6/30/24 1:05 PM-,
773840,,6/30/2024 8:53:00 AM,Unknown Punch Type,,773840-6/30/24 8:53 AM-,
773840,,6/30/2024 8:23:00 PM,Unknown Punch Type,,773840-6/30/24 8:23 PM-,
827860,,6/30/2024 8:53:00 AM,Unknown Punch Type,,827860-6/30/24 8:53 AM-,
827860,,6/30/2024 8:47:00 PM,Unknown Punch Type,,827860-6/30/24 8:47 PM-,
793901,,6/30/2024 8:53:00 AM,Unknown Punch Type,,793901-6/30/24 8:53 AM-,
793901,,6/30/2024 4:24:00 PM,Unknown Punch Type,,793901-6/30/24 4:24 PM-,
833863,,6/30/2024 8:53:00 AM,Unknown Punch Type,,833863-6/30/24 8:53 AM-,
833863,,6/30/2024 3:43:00 PM,Unknown Punch Type,,833863-6/30/24 3:43 PM-,
815441,,6/30/2024 8:53:00 AM,Unknown Punch Type,,826806,,6/30/2024 1:58:00 PM,Unknown Punch Type,,826806-6/30/24 1:58 PM-,
818761,,6/30/2024 8:53:00 AM,Unknown Punch Type,,818761-6/30/24 8:53 AM-,
818761,,6/30/2024 3:26:00 PM,Unknown Punch Type,,818761-6/30/24 3:26 PM-,
825278,,6/30/2024 8:53:00 AM,Unknown Punch Type,,825278-6/30/24 8:53 AM-,
825278,,6/30/2024 1:05:00 PM,Unknown Punch Type,,825278-6/30/24 1:05 PM-,
773840,,6/30/2024 8:53:00 AM,Unknown Punch Type,,773840-6/30/24 8:53 AM-,
773840,,6/30/2024 8:23:00 PM,Unknown Punch Type,,773840-6/30/24 8:23 PM-,
827860,,6/30/2024 8:53:00 AM,Unknown Punch Type,,827860-6/30/24 8:53 AM-,
827860,,6/30/2024 8:47:00 PM,Unknown Punch Type,,827860-6/30/24 8:47 PM-,
793901,,6/30/2024 8:53:00 AM,Unknown Punch Type,,793901-6/30/24 8:53 AM-,
793901,,6/30/2024 4:24:00 PM,Unknown Punch Type,,793901-6/30/24 4:24 PM-,
833863,,6/30/2024 8:53:00 AM,Unknown Punch Type,,833863-6/30/24 8:53 AM-,
833863,,6/30/2024 3:43:00 PM,Unknown Punch Type,,833863-6/30/24 3:43 PM-,
815441,,6/30/2024 8:53:00 AM,Unknown Punch Type,,615602,,6/30/2024 8:49:00 AM,Unknown Punch Type,,615602-6/30/24 8:49 AM-,
815441-6/30/24 8:53 AM-,
615602,,6/30/2024 1:33:00 PM,Unknown Punch Type,,615602-6/30/24 1:33 PM-,
815441,,6/30/2024 2:09:00 PM,Unknown Punch Type,,815441-6/30/24 2:09 PM-,
726341,,6/30/2024 8:49:00 AM,Unknown Punch Type,,726341-6/30/24 8:49 AM-,
586746,,6/30/2024 8:53:00 AM,Unknown Punch Type,,586746-6/30/24 8:53 AM-,
726341,,6/30/2024 5:01:00 PM,Unknown Punch Type,,726341-6/30/24 5:01 PM-,
586746,,6/30/2024 2:52:00 PM,Unknown Punch Type,,586746-6/30/24 2:52 PM-,
791412,,6/30/2024 8:49:00 AM,Unknown Punch Type,,791412-6/30/24 8:49 AM-,
759262,,6/30/2024 8:53:00 AM,Unknown Punch Type,,759262-6/30/24 8:53 AM-,
791412,,6/30/2024 3:01:00 PM,Unknown Punch Type,,791412-6/30/24 3:01 PM-,
759262,,6/30/2024 1:11:00 PM,Unknown Punch Type,,759262-6/30/24 1:11 PM-,
829081,,6/30/2024 8:49:00 AM,Unknown Punch Type,,829081-6/30/24 8:49 AM-,
660861,,6/30/2024 8:53:00 AM,Unknown Punch Type,,660861-6/30/24 8:53 AM-,
829081,,6/30/2024 1:50:615602,,6/30/2024 8:49:00 AM,Unknown Punch Type,,615602-6/30/24 8:49 AM-,
815441-6/30/24 8:53 AM-,
615602,,6/30/2024 1:33:00 PM,Unknown Punch Type,,615602-6/30/24 1:33 PM-,
815441,,6/30/2024 2:09:00 PM,Unknown Punch Type,,815441-6/30/24 2:09 PM-,
726341,,6/30/2024 8:49:00 AM,Unknown Punch Type,,726341-6/30/24 8:49 AM-,
586746,,6/30/2024 8:53:00 AM,Unknown Punch Type,,586746-6/30/24 8:53 AM-,
726341,,6/30/2024 5:01:00 PM,Unknown Punch Type,,726341-6/30/24 5:01 PM-,
586746,,6/30/2024 2:52:00 PM,Unknown Punch Type,,586746-6/30/24 2:52 PM-,
791412,,6/30/2024 8:49:00 AM,Unknown Punch Type,,791412-6/30/24 8:49 AM-,
759262,,6/30/2024 8:53:00 AM,Unknown Punch Type,,759262-6/30/24 8:53 AM-,
791412,,6/30/2024 3:01:00 PM,Unknown Punch Type,,791412-6/30/24 3:01 PM-,
759262,,6/30/2024 1:11:00 PM,Unknown Punch Type,,759262-6/30/24 1:11 PM-,
829081,,6/30/2024 8:49:00 AM,Unknown Punch Type,,829081-6/30/24 8:49 AM-,
660861,,6/30/2024 8:53:00 AM,Unknown Punch Type,,660861-6/30/24 8:53 AM-,
829081,,6/30/2024 1:50:00 PM,Unknown Punch Type,,829081-6/30/24 1:50 PM-,
660861,,6/30/2024 1:31:00 PM,Unknown Punch Type,,660861-6/30/24 1:31 PM-,
776748,,6/30/2024 8:49:00 AM,Unknown Punch Type,,776748-6/30/24 8:49 AM-,
715010,,6/30/2024 8:54:00 AM,Unknown Punch Type,,715010-6/30/24 8:54 AM-,
715010,,6/30/2024 2:09:00 PM,Unknown Punch Type,,715010-6/30/24 2:09 PM-,
776748,,6/30/2024 5:05:00 PM,Unknown Punch Type,,776748-6/30/24 5:05 PM-,
607350,,6/30/2024 8:54:00 AM,Unknown Punch Type,,607350-6/30/24 8:54 AM-,
723391,,6/30/2024 8:49:00 AM,Unknown Punch Type,,723391-6/30/24 8:49 AM-,
723391,,6/30/2024 3:00:00 PM,Unknown Punch Type,,723391-6/30/24 3:00 PM-,
607350,,6/30/2024 12:04:00 PM,Unknown Punch Type,,607350-6/30/24 12:04 PM-,
714967,,6/30/2024 8:49:00 AM,Unknown Punch Type,,714967-6/30/24 8:49 AM-,
743487,,6/30/2024 8:54:00 AM,Unknown Punch Type,,743487-6/30/24 8:54 AM-,
714967,,6/30/2024 2:11:00 PM,Unknown Punch Type,,714967-6/30/24 2:11 PM-,

209611,,6/30/2024 8:54:00 AM,Unknown Punch Type,,209611-6/30/24 8:54 00 PM,Unknown Punch Type,,829081-6/30/24 1:50 PM-,
660861,,6/30/2024 1:31:00 PM,Unknown Punch Type,,660861-6/30/24 1:31 PM-,
776748,,6/30/2024 8:49:00 AM,Unknown Punch Type,,776748-6/30/24 8:49 AM-,
715010,,6/30/2024 8:54:00 AM,Unknown Punch Type,,715010-6/30/24 8:54 AM-,
715010,,6/30/2024 2:09:00 PM,Unknown Punch Type,,715010-6/30/24 2:09 PM-,
776748,,6/30/2024 5:05:00 PM,Unknown Punch Type,,776748-6/30/24 5:05 PM-,
607350,,6/30/2024 8:54:00 AM,Unknown Punch Type,,607350-6/30/24 8:54 AM-,
723391,,6/30/2024 8:49:00 AM,Unknown Punch Type,,723391-6/30/24 8:49 AM-,
723391,,6/30/2024 3:00:00 PM,Unknown Punch Type,,723391-6/30/24 3:00 PM-,
607350,,6/30/2024 12:04:00 PM,Unknown Punch Type,,607350-6/30/24 12:04 PM-,
714967,,6/30/2024 8:49:00 AM,Unknown Punch Type,,714967-6/30/24 8:49 AM-,
743487,,6/30/2024 8:54:00 AM,Unknown Punch Type,,743487-6/30/24 8:54 AM-,
714967,,6/30/2024 2:11:00 PM,Unknown Punch Type,,714967-6/30/24 2:11 PM-,

209611,,6/30/2024 8:54:00 AM,Unknown Punch Type,,209611-6/30/24 8:54 AM-,
713128,,6/30/2024 8:49:00 AM,Unknown Punch Type,,713128-6/30/24 8:49 AM-,
527182,,6/30/2024 12:50:00 PM,Unknown Punch Type,,527182-6/30/24 12:50 PM-,
726499,,6/30/2024 8:56:00 AM,Unknown Punch Type,,726499-6/30/24 8:56 AM-,
726499,,6/30/2024 11:44:00 AM,Unknown Punch Type,,726499-6/30/24 11:44 AM-,
713128,,6/30/2024 1:39:00 PM,Unknown Punch Type,,713128-6/30/24 1:39 PM-,
530296,,6/30/2024 8:56:00 AM,Unknown Punch Type,,530296-6/30/24 8:56 AM-,
627070,,6/30/2024 8:54:00 AM,Unknown Punch Type,,627070-6/30/24 8:54 AM-,
528648,,6/30/2024 8:50:00 AM,Unknown Punch Type,,528648-6/30/24 8:50 AM-,
530296,,6/30/2024 3:00:00 PM,Unknown Punch Type,,530296-6/30/24 3:00 PM-,
747697,,6/30/2024 8:56:00 AM,Unknown Punch Type,,747697-6/30/24 8:56 AM-,
528648,,6/30/2024 2:25:00 PM,Unknown Punch Type,,528648-6/30/24 2:25 PM-,
627070,,6/30/2024 2:08:00 PM,Unknown Punch Type,,627070-6/30/24 2:08 PM-,
747697,,6/30/2024 1:40:00 PM,Unknown Punch Type,,747697-6/30/24 1:40 PM-,
584845,,6/30/2024 8:50:00 AM,Unknown PAM-,
713128,,6/30/2024 8:49:00 AM,Unknown Punch Type,,713128-6/30/24 8:49 AM-,
527182,,6/30/2024 12:50:00 PM,Unknown Punch Type,,527182-6/30/24 12:50 PM-,
726499,,6/30/2024 8:56:00 AM,Unknown Punch Type,,726499-6/30/24 8:56 AM-,
726499,,6/30/2024 11:44:00 AM,Unknown Punch Type,,726499-6/30/24 11:44 AM-,
713128,,6/30/2024 1:39:00 PM,Unknown Punch Type,,713128-6/30/24 1:39 PM-,
530296,,6/30/2024 8:56:00 AM,Unknown Punch Type,,530296-6/30/24 8:56 AM-,
627070,,6/30/2024 8:54:00 AM,Unknown Punch Type,,627070-6/30/24 8:54 AM-,
528648,,6/30/2024 8:50:00 AM,Unknown Punch Type,,528648-6/30/24 8:50 AM-,
530296,,6/30/2024 3:00:00 PM,Unknown Punch Type,,530296-6/30/24 3:00 PM-,
747697,,6/30/2024 8:56:00 AM,Unknown Punch Type,,747697-6/30/24 8:56 AM-,
528648,,6/30/2024 2:25:00 PM,Unknown Punch Type,,528648-6/30/24 2:25 PM-,
627070,,6/30/2024 2:08:00 PM,Unknown Punch Type,,627070-6/30/24 2:08 PM-,
747697,,6/30/2024 1:40:00 PM,Unknown Punch Type,,747697-6/30/24 1:40 PM-,
584845,,6/30/2024 8:50:00 AM,Unknown PAM-,
713128,,6/30/2024 8:49:00 AM,Unknown Punch Type,,713128-6/30/24 8:49 AM-,
527182,,6/30/2024 12:50:00 PM,Unknown Punch Type,,527182-6/30/24 12:50 PM-,
726499,,6/30/2024 8:56:00 AM,Unknown Punch Type,,726499-6/30/24 8:56 AM-,
726499,,6/30/2024 11:44:00 AM,Unknown Punch Type,,726499-6/30/24 11:44 AM-,
713128,,6/30/2024 1:39:00 PM,Unknown Punch Type,,713128-6/30/24 1:39 PM-,
530296,,6/30/2024 8:56:00 AM,Unknown Punch Type,,530296-6/30/24 8:56 AM-,
627070,,6/30/2024 8:54:00 AM,Unknown Punch Type,,627070-6/30/24 8:54 AM-,
528648,,6/30/2024 8:50:00 AM,Unknown Punch Type,,528648-6/30/24 8:50 AM-,
530296,,6/30/2024 3:00:00 PM,Unknown Punch Type,,530296-6/30/24 3:00 PM-,
747697,,6/30/2024 8:56:00 AM,Unknown Punch Type,,747697-6/30/24 8:56 AM-,
528648,,6/30/2024 2:25:00 PM,Unknown Punch Type,,528648-6/30/24 2:25 PM-,
627070,,6/30/2024 2:08:00 PM,Unknown Punch Type,,627070-6/30/24 2:08 PM-,
747697,,6/30/2024 1:40:00 PM,Unknown Punch Type,,747697-6/30/24 1:40 PM-,
584845,,6/30/2024 8:50:00 AM,Unknown P627080,,6/30/2024 8:54:00 AM,Unknown Punch Type,,627080-6/30/24 8:54 AM-,
627080,,6/30/2024 3:00:00 PM,Unknown Punch Type,,627080-6/30/24 3:00 PM-,
234119,,6/30/2024 8:54:00 AM,Unknown Punch Type,,234119-6/30/24 8:54 AM-,
234119,,6/30/2024 12:14:00 PM,Unknown Punch Type,,234119-6/30/24 12:14 PM-,
591735,,6/30/2024 8:54:00 AM,Unknown Punch Type,,591735-6/30/24 8:54 AM-,
591735,,6/30/2024 2:15:00 PM,Unknown Punch Type,,591735-6/30/24 2:15 PM-,
821353,,6/30/2024 8:54:00 AM,Unknown Punch Type,,821353-6/30/24 8:54 AM-,
821353,,6/30/2024 1:31:00 PM,Unknown Punch Type,,821353-6/30/24 1:31 PM-,
789292,,6/30/2024 8:54:00 AM,Unknown Punch Type,,789292-6/30/24 8:54 AM-,
unch Type,,584845-6/30/24 8:50 AM-,
242574,,6/30/2024 8:56:00 AM,Unknown Punch Type,,242574-6/30/24 8:56 AM-,
242574,,6/30/2024 1:59:00 PM,Unknown Punch Type,,242574-6/30/24 1:59 PM-,
603619,,6/30/2024 8:56:00 AM,Unknown Punch Type,,603619-6/30/24 8:56 AM-,
603619,,6/30/2024 4:10:00 PM,Unknown Punch Type,,603619-6/30/24 4:10 PM-,
725485,,6/30/2024 8:56:00 AM,Unknown Punch Type,,725485-6/30/24 8:56 AM-,
725485,,6/30/2024 1:26:00 PM,Unknown Punch Type,,725485-6/30/24 1:26 PM-,
835154,,6/30/2024 8:56:00 AM,Unknown Punch Type,,835154-6/30/24 8:56 AM-,
835154,,6/30/2024 11:40:00 AM,Unknown Punch Type,,835154-6/30/24 11:40 AM-,
784136,,6/30/2024 8:56:00 AM,Unknown Punch Type,,784136-6/30/24 8:56 AM-,
784136,,6/30/2024 1:04:00 PM,Unknown Punch Type,,784136-6/30/24 1:04 PM-,
836891,,6/30/2024 8:56:00 AM,Unknown Punch Type,,836891-6/30/24 8:56 AM-,
836891,,6/30/2024 11:03:00 AM,Unknown Punch Type,,836891-6/30/24 11:03 AM-,
838461,,6/30/2024 8:56:00 AM,Unknown Punch Type,,838461-6/30/24 8:56 AM-,
838904,,6/30/2024 8:57:00 AM,Unknown Punch Type,,838904-6/30/24 8:57 AM-,
838904,,6/30/2024 1:09:00 PM,Unknown Punch Type,,838904-6/30/24 1:09 PM-,
835486,,6/30/2024 8:57:00 AM,Unknown Punch Type,,835486-6/30/24 8:57 AM-,
835486,,6/30/2024 2:46:00 PM,Unknown Punch Type,,835486-6/30/24 2:46 PM-,
836681,,6/30/2024 8:57:00 AM,Unknown Punch Type,,836681-6/30/24 8:57 AM-,
836681,,6/30/2024 1:10:00 PM,Unknown Punch Type,,836681-6/30/24 1:10 PM-,
744523,,6/30/2024 8:57:00 AM,Unknown Punch Type,,744523-6/30/24 8:57 AM-,
744523,,6/30/2024 6:41:00 PM,Unknown Punch Type,,744523-6/30/24 6:41 PM-,
106977,,6/30/2024 8:57:00 AM,Unknown Punch Type,,106977-6/30/24 8:57 AM-,
106977,,6/30/2024 2:15:00 PM,Unknown Punch Type,,106977-6/30/24 2:15 PM-,
728873,,6/30/2024 8:57:00 AM,Unknown Punch Type,,728873-6/30/24 8:57 AM-,
728873,,6/30/2024 3:16:00 PM,Unknown Punch Type,,728873-6/30/24 3:16 PM-,
241154,,6/30/2024 8:57:00 AM,Unknown Punch Type,,241154-6/30/24 8:57 AM-,
241154,,6/30/2024 2:54:00 PM,Unknown Punch Type,,241154-6/30/24 2:54 PM-,
550776,,6/30/2024 8:57:00 AM,Unknown Punch Type,,550776-6/30/24 8:57 AM-,
