Employee ID,Location ID,Clock In Time,Clock In Type,Deleted,External ID,Role
790675,,6/30/2024 10:25:00 AM,Out Punch,,790675-6/30/2024 15:25-,
832846,,6/30/2024 5:01:00 AM,New Shift,,832846-6/30/2024 10:01-,
832846,,6/30/2024 8:05:00 AM,Out Punch,,832846-6/30/2024 13:05-,
805178,,6/30/2024 5:01:00 AM,New Shift,,805178-6/30/2024 10:01-,
805178,,6/30/2024 8:14:00 AM,Out Punch,,805178-6/30/2024 13:14-,
784001,,6/30/2024 5:01:00 AM,New Shift,,784001-6/30/2024 10:01-,
784001,,6/30/2024 9:57:00 AM,Out Punch,,784001-6/30/2024 14:57-,
797005,,6/30/2024 5:01:00 AM,New Shift,,797005-6/30/2024 10:01-,
797005,,6/30/2024 8:25:00 AM,Out Punch,,797005-6/30/2024 13:25-,
786462,,6/30/2024 5:01:00 AM,New Shift,,786462-6/30/2024 10:01-,
786462,,6/30/2024 10:04:00 AM,Out Punch,,786462-6/30/2024 15:04-,
792045,,6/30/2024 5:01:00 AM,New Shift,,792045-6/30/2024 10:01-,
792045,,6/30/2024 10:45:00 AM,Out Punch,,792045-6/30/2024 15:45-,
834178,,6/30/2024 5:01:00 AM,New Shift,,834178-6/30/2024 10:01-,
834178,,6/30/2024 8:41:00 AM,Out Punch,,834178-6/30/2024 13:41-,
828679,,6/30/2024 5:01:00 AM,New Shift,,828679-6/30/2024 10:01-,
828679,,6/30/2024 8:38:00 AM,Out Punch,,828679-6/30/2024 13:38-,
801726,,6/30/2024 5:01:00 AM,New Shift,,801726-6/30/2024 10:01-,
801726,,6/30/2024 7:00:00 AM,Out Punch,,801726-6/30/2024 12:00-,
784109,,6/30/2024 5:01:00 AM,New Shift,,784109-6/30/2024 10:01-,
784109,,6/30/2024 8:40:00 AM,Out Punch,,784109-6/30/2024 13:40-,
829021,,6/30/2024 5:01:00 AM,New Shift,,829021-6/30/2024 10:01-,
829021,,6/30/2024 7:57:00 AM,Out Punch,,829021-6/30/2024 12:57-,
826920,,6/30/2024 5:01:00 AM,New Shift,,826920-6/30/2024 10:01-,
826920,,6/30/2024 8:45:00 AM,Out Punch,,826920-6/30/2024 13:45-,
820868,,6/30/2024 5:01:00 AM,New Shift,,820868-6/30/2024 10:01-,
820868,,6/30/2024 3:48:00 PM,Out Punch,,820868-6/30/2024 20:48-,
790525,,6/30/2024 5:01:00 AM,New Shift,,790525-6/30/2024 10:01-,
790525,,6/30/2024 9:03:00 AM,Out Punch,,790525-6/30/2024 14:03-,
833234,,6/30/2024 5:01:00 AM,New Shift,,833234-6/30/2024 10:01-,
833234,,6/30/2024 9:02:00 AM,Out Punch,,833234-6/30/2024 14:02-,
787503,,6/30/2024 5:01:00 AM,New Shift,,787503-6/30/2024 10:01-,
787503,,6/30/2024 9:09:00 AM,Out Punch,,787503-6/30/2024 14:09-,
787468,,6/30/2024 5:01:00 AM,New Shift,,787468-6/30/2024 10:01-,
787468,,6/30/2024 9:01:00 AM,Out Punch,,787468-6/30/2024 14:01-,
791125,,6/30/2024 5:01:00 AM,New Shift,,791125-6/30/2024 10:01-,
791125,,6/30/2024 9:02:00 AM,Out Punch,,791125-6/30/2024 14:02-,
827433,,6/30/2024 5:01:00 AM,New Shift,,827433-6/30/2024 10:01-,
827433,,6/30/2024 8:32:00 AM,Out Punch,,827433-6/30/2024 13:32-,
793443,,6/30/2024 5:01:00 AM,New Shift,,793443-6/30/2024 10:01-,
793443,,6/30/2024 9:13:00 AM,Out Punch,,793443-6/30/2024 14:13-,
828259,,6/30/2024 5:01:00 AM,New Shift,,828259-6/30/2024 10:01-,
828259,,6/30/2024 8:14:00 AM,Out Punch,,828259-6/30/2024 13:14-,
800144,,6/30/2024 5:01:00 AM,New Shift,,800144-6/30/2024 10:01-,
800144,,6/30/2024 9:00:00 AM,Out Punch,,800144-6/30/2024 14:00-,
802013,,6/30/2024 5:01:00 AM,New Shift,,802013-6/30/2024 10:01-,
802013,,6/30/2024 7:30:00 AM,Out Punch,,802013-6/30/2024 12:30-,
790340,,6/30/2024 5:01:00 AM,New Shift,,790340-6/30/2024 10:01-,
790340,,6/30/2024 9:31:00 AM,Out Punch,,790340-6/30/2024 14:31-,
819025,,6/30/2024 5:01:00 AM,New Shift,,819025-6/30/2024 10:01-,
819025,,6/30/2024 8:04:00 AM,Out Punch,,819025-6/30/2024 13:04-,
787183,,6/30/2024 5:01:00 AM,New Shift,,787183-6/30/2024 10:01-,
787183,,6/30/2024 3:06:00 PM,Out Punch,,787183-6/30/2024 20:06-,
832993,,6/30/2024 5:01:00 AM,New Shift,,832993-6/30/2024 10:01-,
832993,,6/30/2024 7:24:00 AM,Out Punch,,832993-6/30/2024 12:24-,
827938,,6/30/2024 5:01:00 AM,New Shift,,827938-6/30/2024 10:01-,
827938,,6/30/2024 10:40:00 AM,Out Punch,,827938-6/30/2024 15:40-,
830831,,6/30/2024 5:01:00 AM,New Shift,,830831-6/30/2024 10:01-,
830831,,6/30/2024 8:35:00 AM,Out Punch,,830831-6/30/2024 13:35-,
829064,,6/30/2024 5:01:00 AM,New Shift,,829064-6/30/2024 10:01-,
829064,,6/30/2024 10:05:00 AM,Out Punch,,829064-6/30/2024 15:05-,
809555,,6/30/2024 5:01:00 AM,New Shift,,809555-6/30/2024 10:01-,
809555,,6/30/2024 9:01:00 AM,Out Punch,,809555-6/30/2024 14:01-,
819090,,6/30/2024 5:01:00 AM,New Shift,,819090-6/30/2024 10:01-,
819090,,6/30/2024 10:12:00 AM,Out Punch,,819090-6/30/2024 15:12-,
831157,,6/30/2024 5:01:00 AM,New Shift,,831157-6/30/2024 10:01-,
831157,,6/30/2024 8:34:00 AM,Out Punch,,831157-6/30/2024 13:34-,
826440,,6/30/2024 5:01:00 AM,New Shift,,826440-6/30/2024 10:01-,
826440,,6/30/2024 6:54:00 AM,Out Punch,,826440-6/30/2024 11:54-,
778905,,6/30/2024 5:01:00 AM,New Shift,,778905-6/30/2024 10:01-,
778905,,6/30/2024 8:34:00 AM,Out Punch,,778905-6/30/2024 13:34-,
834236,,6/30/2024 5:01:00 AM,New Shift,,834236-6/30/2024 10:01-,
834236,,6/30/2024 10:58:00 AM,Out Punch,,834236-6/30/2024 15:58-,
732822,,6/30/2024 5:01:00 AM,New Shift,,732822-6/30/2024 10:01-,
732822,,6/30/2024 8:02:00 AM,Out Punch,,732822-6/30/2024 13:02-,
649141,,6/30/2024 5:01:00 AM,New Shift,,649141-6/30/2024 10:01-,
649141,,6/30/2024 11:53:00 AM,Out Punch,,649141-6/30/2024 16:53-,
589891,,6/30/2024 5:01:00 AM,New Shift,,589891-6/30/2024 10:01-,
589891,,6/30/2024 7:57:00 AM,Out Punch,,589891-6/30/2024 12:57-,
751402,,6/30/2024 5:01:00 AM,New Shift,,751402-6/30/2024 10:01-,
751402,,6/30/2024 10:00:00 AM,Out Punch,,751402-6/30/2024 15:00-,
744887,,6/30/2024 5:01:00 AM,New Shift,,744887-6/30/2024 10:01-,
744887,,6/30/2024 10:16:00 AM,Out Punch,,744887-6/30/2024 15:16-,
720076,,6/30/2024 5:01:00 AM,New Shift,,720076-6/30/2024 10:01-,
720076,,6/30/2024 11:09:00 AM,Out Punch,,720076-6/30/2024 16:09-,
655659,,6/30/2024 5:01:00 AM,New Shift,,655659-6/30/2024 10:01-,
746233,,6/30/2024 5:01:00 AM,New Shift,,746233-6/30/2024 10:01-,
746233,,6/30/2024 9:35:00 AM,Out Punch,,746233-6/30/2024 14:35-,
743725,,6/30/2024 5:01:00 AM,New Shift,,743725-6/30/2024 10:01-,
743725,,6/30/2024 9:03:00 AM,Out Punch,,743725-6/30/2024 14:03-,
767274,,6/30/2024 5:01:00 AM,New Shift,,767274-6/30/2024 10:01-,
767274,,6/30/2024 10:43:00 AM,Out Punch,,767274-6/30/2024 15:43-,
756077,,6/30/2024 5:01:00 AM,New Shift,,756077-6/30/2024 10:01-,
756077,,6/30/2024 9:01:00 AM,Out Punch,,756077-6/30/2024 14:01-,
764312,,6/30/2024 5:01:00 AM,New Shift,,764312-6/30/2024 10:01-,
764312,,6/30/2024 8:40:00 AM,Out Punch,,764312-6/30/2024 13:40-,
691841,,6/30/2024 5:01:00 AM,New Shift,,691841-6/30/2024 10:01-,
691841,,6/30/2024 10:11:00 AM,Out Punch,,691841-6/30/2024 15:11-,
737883,,6/30/2024 5:01:00 AM,New Shift,,737883-6/30/2024 10:01-,
737883,,6/30/2024 8:26:00 AM,Out Punch,,737883-6/30/2024 13:26-,
762030,,6/30/2024 5:01:00 AM,New Shift,,762030-6/30/2024 10:01-,
762030,,6/30/2024 9:06:00 AM,Out Punch,,762030-6/30/2024 14:06-,
836269,,6/30/2024 5:01:00 AM,New Shift,,836269-6/30/2024 10:01-,
836269,,6/30/2024 8:01:00 AM,Out Punch,,836269-6/30/2024 13:01-,
837770,,6/30/2024 5:01:00 AM,New Shift,,837770-6/30/2024 10:01-,
837770,,6/30/2024 7:59:00 AM,Out Punch,,837770-6/30/2024 12:59-,
837199,,6/30/2024 5:01:00 AM,New Shift,,837199-6/30/2024 10:01-,
837199,,6/30/2024 8:30:00 AM,Out Punch,,837199-6/30/2024 13:30-,
838476,,6/30/2024 5:01:00 AM,New Shift,,838476-6/30/2024 10:01-,
838476,,6/30/2024 11:23:00 AM,Out Punch,,838476-6/30/2024 16:23-,
836052,,6/30/2024 5:01:00 AM,New Shift,,836052-6/30/2024 10:01-,
836052,,6/30/2024 8:34:00 AM,Out Punch,,836052-6/30/2024 13:34-,
835254,,6/30/2024 5:01:00 AM,New Shift,,835254-6/30/2024 10:01-,
835254,,6/30/2024 8:59:00 AM,Out Punch,,835254-6/30/2024 13:59-,
835239,,6/30/2024 5:01:00 AM,New Shift,,835239-6/30/2024 10:01-,
835239,,6/30/2024 10:00:00 AM,Out Punch,,835239-6/30/2024 15:00-,
838748,,6/30/2024 5:01:00 AM,New Shift,,838748-6/30/2024 10:01-,
838748,,6/30/2024 9:01:00 AM,Out Punch,,838748-6/30/2024 14:01-,
836696,,6/30/2024 5:01:00 AM,New Shift,,836696-6/30/2024 10:01-,
836696,,6/30/2024 9:05:00 AM,Out Punch,,836696-6/30/2024 14:05-,
838434,,6/30/2024 5:01:00 AM,New Shift,,838434-6/30/2024 10:01-,
838434,,6/30/2024 9:03:00 AM,Out Punch,,838434-6/30/2024 14:03-,
836564,,6/30/2024 5:01:00 AM,New Shift,,836564-6/30/2024 10:01-,
836564,,6/30/2024 11:01:00 AM,Out Punch,,836564-6/30/2024 16:01-,
838192,,6/30/2024 5:02:00 AM,New Shift,,838192-6/30/2024 10:02-,
838192,,6/30/2024 8:47:00 AM,Out Punch,,838192-6/30/2024 13:47-,
838382,,6/30/2024 5:02:00 AM,New Shift,,838382-6/30/2024 10:02-,
838382,,6/30/2024 9:00:00 AM,Out Punch,,838382-6/30/2024 14:00-,
836545,,6/30/2024 5:02:00 AM,New Shift,,836545-6/30/2024 10:02-,
836545,,6/30/2024 9:00:00 AM,Out Punch,,836545-6/30/2024 14:00-,
835195,,6/30/2024 5:02:00 AM,New Shift,,835195-6/30/2024 10:02-,
835195,,6/30/2024 10:00:00 AM,Out Punch,,835195-6/30/2024 15:00-,
836467,,6/30/2024 5:02:00 AM,New Shift,,836467-6/30/2024 10:02-,
836467,,6/30/2024 7:24:00 AM,Out Punch,,836467-6/30/2024 12:24-,
744509,,6/30/2024 5:02:00 AM,New Shift,,744509-6/30/2024 10:02-,
744509,,6/30/2024 9:05:00 AM,Out Punch,,744509-6/30/2024 14:05-,
764291,,6/30/2024 5:02:00 AM,New Shift,,764291-6/30/2024 10:02-,
764291,,6/30/2024 9:59:00 AM,Out Punch,,764291-6/30/2024 14:59-,
725762,,6/30/2024 5:02:00 AM,New Shift,,725762-6/30/2024 10:02-,
725762,,6/30/2024 9:01:00 AM,Out Punch,,725762-6/30/2024 14:01-,
739542,,6/30/2024 5:02:00 AM,New Shift,,739542-6/30/2024 10:02-,
739542,,6/30/2024 9:35:00 AM,Out Punch,,739542-6/30/2024 14:35-,
680563,,6/30/2024 5:02:00 AM,New Shift,,680563-6/30/2024 10:02-,
680563,,6/30/2024 9:34:00 AM,Out Punch,,680563-6/30/2024 14:34-,
745448,,6/30/2024 5:02:00 AM,New Shift,,745448-6/30/2024 10:02-,
745448,,6/30/2024 9:59:00 AM,Out Punch,,745448-6/30/2024 14:59-,
603157,,6/30/2024 5:02:00 AM,New Shift,,603157-6/30/2024 10:02-,
603157,,6/30/2024 9:03:00 AM,Out Punch,,603157-6/30/2024 14:03-,
753572,,6/30/2024 5:02:00 AM,New Shift,,753572-6/30/2024 10:02-,
753572,,6/30/2024 10:04:00 AM,Out Punch,,753572-6/30/2024 15:04-,
620754,,6/30/2024 5:02:00 AM,New Shift,,620754-6/30/2024 10:02-,
620754,,6/30/2024 11:06:00 AM,Out Punch,,620754-6/30/2024 16:06-,
691310,,6/30/2024 5:02:00 AM,New Shift,,691310-6/30/2024 10:02-,
691310,,6/30/2024 8:20:00 AM,Out Punch,,691310-6/30/2024 13:20-,
756772,,6/30/2024 5:02:00 AM,New Shift,,756772-6/30/2024 10:02-,
756772,,6/30/2024 10:57:00 AM,Out Punch,,756772-6/30/2024 15:57-,
838731,,6/30/2024 5:02:00 AM,New Shift,,838731-6/30/2024 10:02-,
838731,,6/30/2024 7:52:00 AM,Out Punch,,838731-6/30/2024 12:52-,
833921,,6/30/2024 5:02:00 AM,New Shift,,833921-6/30/2024 10:02-,
833921,,6/30/2024 11:02:00 AM,Out Punch,,833921-6/30/2024 16:02-,
814575,,6/30/2024 5:02:00 AM,New Shift,,814575-6/30/2024 10:02-,
814575,,6/30/2024 9:03:00 AM,Out Punch,,814575-6/30/2024 14:03-,
834646,,6/30/2024 5:02:00 AM,New Shift,,834646-6/30/2024 10:02-,
834646,,6/30/2024 9:01:00 AM,Out Punch,,834646-6/30/2024 14:01-,
800708,,6/30/2024 5:02:00 AM,New Shift,,800708-6/30/2024 10:02-,
800708,,6/30/2024 9:33:00 AM,Out Punch,,800708-6/30/2024 14:33-,
816965,,6/30/2024 5:02:00 AM,New Shift,,816965-6/30/2024 10:02-,
816965,,6/30/2024 8:34:00 AM,Out Punch,,816965-6/30/2024 13:34-,
790014,,6/30/2024 5:02:00 AM,New Shift,,790014-6/30/2024 10:02-,
790014,,6/30/2024 9:04:00 AM,Out Punch,,790014-6/30/2024 14:04-,
786926,,6/30/2024 5:02:00 AM,New Shift,,786926-6/30/2024 10:02-,
786926,,6/30/2024 9:01:00 AM,Out Punch,,786926-6/30/2024 14:01-,
803785,,6/30/2024 5:02:00 AM,New Shift,,803785-6/30/2024 10:02-,
803785,,6/30/2024 10:01:00 AM,Out Punch,,803785-6/30/2024 15:01-,
800376,,6/30/2024 5:02:00 AM,New Shift,,800376-6/30/2024 10:02-,
800376,,6/30/2024 10:11:00 AM,Out Punch,,800376-6/30/2024 15:11-,
828480,,6/30/2024 5:02:00 AM,New Shift,,828480-6/30/2024 10:02-,
828480,,6/30/2024 9:10:00 AM,Out Punch,,828480-6/30/2024 14:10-,
833597,,6/30/2024 5:02:00 AM,New Shift,,833597-6/30/2024 10:02-,
833597,,6/30/2024 9:01:00 AM,Out Punch,,833597-6/30/2024 14:01-,
818354,,6/30/2024 5:02:00 AM,New Shift,,818354-6/30/2024 10:02-,
818354,,6/30/2024 9:00:00 AM,Out Punch,,818354-6/30/2024 14:00-,
830242,,6/30/2024 5:02:00 AM,New Shift,,830242-6/30/2024 10:02-,
830242,,6/30/2024 11:16:00 AM,Out Punch,,830242-6/30/2024 16:16-,
805032,,6/30/2024 5:02:00 AM,New Shift,,805032-6/30/2024 10:02-,
805032,,6/30/2024 11:01:00 AM,Out Punch,,805032-6/30/2024 16:01-,
780398,,6/30/2024 5:02:00 AM,New Shift,,780398-6/30/2024 10:02-,
780398,,6/30/2024 9:30:00 AM,Out Punch,,780398-6/30/2024 14:30-,
780792,,6/30/2024 5:02:00 AM,New Shift,,780792-6/30/2024 10:02-,
780792,,6/30/2024 10:02:00 AM,Out Punch,,780792-6/30/2024 15:02-,
780783,,6/30/2024 5:02:00 AM,New Shift,,780783-6/30/2024 10:02-,
780783,,6/30/2024 9:05:00 AM,Out Punch,,780783-6/30/2024 14:05-,
833588,,6/30/2024 5:02:00 AM,New Shift,,833588-6/30/2024 10:02-,
833588,,6/30/2024 10:40:00 AM,Out Punch,,833588-6/30/2024 15:40-,
831880,,6/30/2024 5:02:00 AM,New Shift,,831880-6/30/2024 10:02-,
831880,,6/30/2024 11:00:00 AM,Out Punch,,831880-6/30/2024 16:00-,
772470,,6/30/2024 5:02:00 AM,New Shift,,772470-6/30/2024 10:02-,
772470,,6/30/2024 9:03:00 AM,Out Punch,,772470-6/30/2024 14:03-,
783533,,6/30/2024 5:02:00 AM,New Shift,,783533-6/30/2024 10:02-,
783533,,6/30/2024 9:00:00 AM,Out Punch,,783533-6/30/2024 14:00-,
784095,,6/30/2024 5:02:00 AM,New Shift,,784095-6/30/2024 10:02-,
784095,,6/30/2024 9:19:00 AM,Out Punch,,784095-6/30/2024 14:19-,
798492,,6/30/2024 5:02:00 AM,New Shift,,798492-6/30/2024 10:02-,
798492,,6/30/2024 11:05:00 AM,Out Punch,,798492-6/30/2024 16:05-,
832060,,6/30/2024 5:02:00 AM,New Shift,,832060-6/30/2024 10:02-,
832060,,6/30/2024 9:07:00 AM,Out Punch,,832060-6/30/2024 14:07-,
825417,,6/30/2024 5:02:00 AM,New Shift,,825417-6/30/2024 10:02-,
825417,,6/30/2024 10:00:00 AM,Out Punch,,825417-6/30/2024 15:00-,
809456,,6/30/2024 5:02:00 AM,New Shift,,809456-6/30/2024 10:02-,
809456,,6/30/2024 10:10:00 AM,Out Punch,,809456-6/30/2024 15:10-,
800508,,6/30/2024 5:02:00 AM,New Shift,,800508-6/30/2024 10:02-,
800508,,6/30/2024 10:00:00 AM,Out Punch,,800508-6/30/2024 15:00-,
784669,,6/30/2024 5:03:00 AM,New Shift,,784669-6/30/2024 10:03-,
784669,,6/30/2024 8:29:00 AM,Out Punch,,784669-6/30/2024 13:29-,
783574,,6/30/2024 5:03:00 AM,New Shift,,783574-6/30/2024 10:03-,
783574,,6/30/2024 9:53:00 AM,Out Punch,,783574-6/30/2024 14:53-,
830747,,6/30/2024 5:03:00 AM,New Shift,,830747-6/30/2024 10:03-,
830747,,6/30/2024 9:31:00 AM,Out Punch,,830747-6/30/2024 14:31-,
827155,,6/30/2024 5:03:00 AM,New Shift,,827155-6/30/2024 10:03-,
827155,,6/30/2024 8:02:00 AM,Out Punch,,827155-6/30/2024 13:02-,
824529,,6/30/2024 5:03:00 AM,New Shift,,824529-6/30/2024 10:03-,
824529,,6/30/2024 9:04:00 AM,Out Punch,,824529-6/30/2024 14:04-,
828737,,6/30/2024 5:03:00 AM,New Shift,,828737-6/30/2024 10:03-,
828737,,6/30/2024 9:05:00 AM,Out Punch,,828737-6/30/2024 14:05-,
789643,,6/30/2024 5:03:00 AM,New Shift,,789643-6/30/2024 10:03-,
789643,,6/30/2024 9:03:00 AM,Out Punch,,789643-6/30/2024 14:03-,
790940,,6/30/2024 5:03:00 AM,New Shift,,790940-6/30/2024 10:03-,
790940,,6/30/2024 9:16:00 AM,Out Punch,,790940-6/30/2024 14:16-,
786451,,6/30/2024 5:03:00 AM,New Shift,,786451-6/30/2024 10:03-,
786451,,6/30/2024 12:59:00 PM,Out Punch,,786451-6/30/2024 17:59-,
811640,,6/30/2024 5:03:00 AM,New Shift,,811640-6/30/2024 10:03-,
811640,,6/30/2024 8:00:00 AM,Out Punch,,811640-6/30/2024 13:00-,
833968,,6/30/2024 5:03:00 AM,New Shift,,833968-6/30/2024 10:03-,
833968,,6/30/2024 8:00:00 AM,Out Punch,,833968-6/30/2024 13:00-,
796425,,6/30/2024 5:03:00 AM,New Shift,,796425-6/30/2024 10:03-,
796425,,6/30/2024 9:30:00 AM,Out Punch,,796425-6/30/2024 14:30-,
777687,,6/30/2024 5:03:00 AM,New Shift,,777687-6/30/2024 10:03-,
777687,,6/30/2024 9:34:00 AM,Out Punch,,777687-6/30/2024 14:34-,
833672,,6/30/2024 5:03:00 AM,New Shift,,833672-6/30/2024 10:03-,
833672,,6/30/2024 10:18:00 AM,Out Punch,,833672-6/30/2024 15:18-,
827028,,6/30/2024 5:03:00 AM,New Shift,,827028-6/30/2024 10:03-,
827028,,6/30/2024 9:48:00 AM,Out Punch,,827028-6/30/2024 14:48-,
817473,,6/30/2024 5:03:00 AM,New Shift,,817473-6/30/2024 10:03-,
817473,,6/30/2024 8:51:00 AM,Out Punch,,817473-6/30/2024 13:51-,
800870,,6/30/2024 5:03:00 AM,New Shift,,800870-6/30/2024 10:03-,
800870,,6/30/2024 8:00:00 AM,Out Punch,,800870-6/30/2024 13:00-,
833162,,6/30/2024 5:03:00 AM,New Shift,,833162-6/30/2024 10:03-,
833162,,6/30/2024 7:58:00 AM,Out Punch,,833162-6/30/2024 12:58-,
822125,,6/30/2024 5:03:00 AM,New Shift,,822125-6/30/2024 10:03-,
822125,,6/30/2024 10:11:00 AM,Out Punch,,822125-6/30/2024 15:11-,
830583,,6/30/2024 5:03:00 AM,New Shift,,830583-6/30/2024 10:03-,
830583,,6/30/2024 10:02:00 AM,Out Punch,,830583-6/30/2024 15:02-,
832388,,6/30/2024 5:03:00 AM,New Shift,,832388-6/30/2024 10:03-,
832388,,6/30/2024 10:00:00 AM,Out Punch,,832388-6/30/2024 15:00-,
777380,,6/30/2024 5:03:00 AM,New Shift,,777380-6/30/2024 10:03-,
777380,,6/30/2024 9:03:00 AM,Out Punch,,777380-6/30/2024 14:03-,
781511,,6/30/2024 5:03:00 AM,New Shift,,781511-6/30/2024 10:03-,
781511,,6/30/2024 10:03:00 AM,Out Punch,,781511-6/30/2024 15:03-,
811314,,6/30/2024 5:03:00 AM,New Shift,,811314-6/30/2024 10:03-,
811314,,6/30/2024 8:22:00 AM,Out Punch,,811314-6/30/2024 13:22-,
795931,,6/30/2024 5:03:00 AM,New Shift,,795931-6/30/2024 10:03-,
795931,,6/30/2024 8:21:00 AM,Out Punch,,795931-6/30/2024 13:21-,
780448,,6/30/2024 5:03:00 AM,30 Min Meal,,780448-6/30/2024 10:03-,
780448,,6/30/2024 9:00:00 AM,Out Punch,,780448-6/30/2024 14:00-,
731881,,6/30/2024 5:03:00 AM,New Shift,,731881-6/30/2024 10:03-,
731881,,6/30/2024 7:57:00 AM,Out Punch,,731881-6/30/2024 12:57-,
735419,,6/30/2024 5:03:00 AM,New Shift,,735419-6/30/2024 10:03-,
735419,,6/30/2024 9:05:00 AM,Out Punch,,735419-6/30/2024 14:05-,
626569,,6/30/2024 5:03:00 AM,New Shift,,626569-6/30/2024 10:03-,
626569,,6/30/2024 8:30:00 AM,Out Punch,,626569-6/30/2024 13:30-,
753695,,6/30/2024 5:03:00 AM,New Shift,,753695-6/30/2024 10:03-,
753695,,6/30/2024 11:43:00 AM,Out Punch,,753695-6/30/2024 16:43-,
760107,,6/30/2024 5:03:00 AM,New Shift,,760107-6/30/2024 10:03-,
760107,,6/30/2024 10:00:00 AM,Out Punch,,760107-6/30/2024 15:00-,
618779,,6/30/2024 5:03:00 AM,New Shift,,618779-6/30/2024 10:03-,
618779,,6/30/2024 8:09:00 AM,Out Punch,,618779-6/30/2024 13:09-,
736301,,6/30/2024 5:03:00 AM,New Shift,,736301-6/30/2024 10:03-,
736301,,6/30/2024 10:00:00 AM,Out Punch,,736301-6/30/2024 15:00-,
743051,,6/30/2024 5:03:00 AM,New Shift,,743051-6/30/2024 10:03-,
743051,,6/30/2024 9:57:00 AM,Out Punch,,743051-6/30/2024 14:57-,
836722,,6/30/2024 5:03:00 AM,New Shift,,836722-6/30/2024 10:03-,
836722,,6/30/2024 8:23:00 AM,Out Punch,,836722-6/30/2024 13:23-,
835350,,6/30/2024 5:03:00 AM,New Shift,,835350-6/30/2024 10:03-,
835350,,6/30/2024 7:10:00 AM,Out Punch,,835350-6/30/2024 12:10-,
836816,,6/30/2024 5:03:00 AM,New Shift,,836816-6/30/2024 10:03-,
836816,,6/30/2024 9:00:00 AM,Out Punch,,836816-6/30/2024 14:00-,
836783,,6/30/2024 5:04:00 AM,New Shift,,836783-6/30/2024 10:04-,
836783,,6/30/2024 9:37:00 AM,Out Punch,,836783-6/30/2024 14:37-,
836010,,6/30/2024 5:04:00 AM,New Shift,,836010-6/30/2024 10:04-,
836010,,6/30/2024 8:26:00 AM,Out Punch,,836010-6/30/2024 13:26-,
835867,,6/30/2024 5:04:00 AM,New Shift,,835867-6/30/2024 10:04-,
835867,,6/30/2024 9:58:00 AM,Out Punch,,835867-6/30/2024 14:58-,
835872,,6/30/2024 5:04:00 AM,New Shift,,835872-6/30/2024 10:04-,
835872,,6/30/2024 8:42:00 AM,Out Punch,,835872-6/30/2024 13:42-,
735664,,6/30/2024 5:04:00 AM,New Shift,,735664-6/30/2024 10:04-,
735664,,6/30/2024 11:08:00 AM,Out Punch,,735664-6/30/2024 16:08-,
754833,,6/30/2024 5:04:00 AM,New Shift,,754833-6/30/2024 10:04-,
754833,,6/30/2024 7:30:00 AM,Out Punch,,754833-6/30/2024 12:30-,
736189,,6/30/2024 5:04:00 AM,New Shift,,736189-6/30/2024 10:04-,
736189,,6/30/2024 10:15:00 AM,Out Punch,,736189-6/30/2024 15:15-,
745943,,6/30/2024 5:04:00 AM,New Shift,,745943-6/30/2024 10:04-,
745943,,6/30/2024 9:32:00 AM,Out Punch,,745943-6/30/2024 14:32-,
834639,,6/30/2024 5:04:00 AM,New Shift,,834639-6/30/2024 10:04-,
834639,,6/30/2024 9:02:00 AM,Out Punch,,834639-6/30/2024 14:02-,
785864,,6/30/2024 5:04:00 AM,New Shift,,785864-6/30/2024 10:04-,
785864,,6/30/2024 10:06:00 AM,Out Punch,,785864-6/30/2024 15:06-,
778078,,6/30/2024 5:04:00 AM,New Shift,,778078-6/30/2024 10:04-,
778078,,6/30/2024 9:14:00 AM,Out Punch,,778078-6/30/2024 14:14-,
828888,,6/30/2024 5:04:00 AM,New Shift,,828888-6/30/2024 10:04-,
828888,,6/30/2024 10:00:00 AM,Out Punch,,828888-6/30/2024 15:00-,
793935,,6/30/2024 5:04:00 AM,New Shift,,793935-6/30/2024 10:04-,
793935,,6/30/2024 7:58:00 AM,Out Punch,,793935-6/30/2024 12:58-,
790217,,6/30/2024 5:04:00 AM,New Shift,,790217-6/30/2024 10:04-,
790217,,6/30/2024 10:00:00 AM,Out Punch,,790217-6/30/2024 15:00-,
780094,,6/30/2024 5:04:00 AM,New Shift,,780094-6/30/2024 10:04-,
780094,,6/30/2024 9:04:00 AM,Out Punch,,780094-6/30/2024 14:04-,
779420,,6/30/2024 5:04:00 AM,New Shift,,779420-6/30/2024 10:04-,
779420,,6/30/2024 10:00:00 AM,Out Punch,,779420-6/30/2024 15:00-,
793190,,6/30/2024 5:05:00 AM,New Shift,,793190-6/30/2024 10:05-,
793190,,6/30/2024 10:14:00 AM,Out Punch,,793190-6/30/2024 15:14-,
779413,,6/30/2024 5:05:00 AM,New Shift,,779413-6/30/2024 10:05-,
779413,,6/30/2024 9:08:00 AM,Out Punch,,779413-6/30/2024 14:08-,
800041,,6/30/2024 5:05:00 AM,New Shift,,800041-6/30/2024 10:05-,
800041,,6/30/2024 10:10:00 AM,Out Punch,,800041-6/30/2024 15:10-,
776803,,6/30/2024 5:05:00 AM,New Shift,,776803-6/30/2024 10:05-,
776803,,6/30/2024 2:31:00 PM,Out Punch,,776803-6/30/2024 19:31-,
812420,,6/30/2024 5:05:00 AM,New Shift,,812420-6/30/2024 10:05-,
812420,,6/30/2024 10:01:00 AM,Out Punch,,812420-6/30/2024 15:01-,
